userName,score,at,content
Pengguna Google,3,2026-05-31 22:47:49,bagus dan cukup memuaskan
Pengguna Google,1,2026-05-31 22:46:36,pemeliharaan aplikasinya lama mengganggu
Pengguna Google,4,2026-05-31 22:45:34,kenapa ngelag
Pengguna Google,5,2026-05-31 22:43:46,dengan whatsaApp kita di mudahkan dalam segala hal khususnya dalam berkomunikasi bersama teman dan keluarga
Pengguna Google,1,2026-05-31 22:41:21,"ini wa eror apa gimana sih udh 5 hari stori kontak wa GK ada tapi kalok aku bikin stori tampil di teman"""
Pengguna Google,5,2026-05-31 22:41:19,top markotop 👍👍
Pengguna Google,5,2026-05-31 22:40:51,yo ra piye piye
Pengguna Google,5,2026-05-31 22:40:28,"Please, kembalikan fitur ss di foto kirim sekali, gbisa ss foto cantik dia"
Pengguna Google,5,2026-05-31 22:40:07,bagus sekali
Pengguna Google,5,2026-05-31 22:39:36,bagus
Pengguna Google,5,2026-05-31 22:38:11,sangat baik
Pengguna Google,5,2026-05-31 22:37:28,"Ya,bagus"
Pengguna Google,5,2026-05-31 22:37:04,apl ini sangat bagus
Pengguna Google,5,2026-05-31 22:36:29,bagus nyam
Pengguna Google,5,2026-05-31 22:36:09,sangat baik dan memuaskan
Pengguna Google,5,2026-05-31 22:35:16,bagus & bermanfaat
Pengguna Google,1,2026-05-31 22:34:52,update mulu
Pengguna Google,5,2026-05-31 22:33:51,simpel ngga ribet sejak jaman SMS pindah whatsapp dan ngga pake aplikasi lain😁 x
Pengguna Google,5,2026-05-31 22:33:01,sangat suka dengan wa ini
Pengguna Google,3,2026-05-31 22:32:59,Gambar sedikit buram
Pengguna Google,3,2026-05-31 22:27:40,Aplikasi ini bagus banget 😆😆😆 Sekarang saya berpisah dari teman saya dengan aplikasi ini kami bisa ngobrol tanpa bertemu langsung Pokoknya keren deh 🥰
Pengguna Google,5,2026-05-31 22:26:21,ok
Pengguna Google,5,2026-05-31 22:24:26,p p apaaaa pian sungguh mempesona
Pengguna Google,5,2026-05-31 22:23:51,baik
Pengguna Google,5,2026-05-31 22:21:17,"d,xcvklo.3sxxns xx"
Pengguna Google,5,2026-05-31 22:21:10,sangat bagus
Pengguna Google,4,2026-05-31 22:20:01,kok tiba-tiba akun whatsapp saya terblokir?ini masalah nya apa ya dan juga pas saya ingin mendaftarkan àkun lagi kok maĺah gak bisa
Pengguna Google,5,2026-05-31 22:19:49,mantap
Pengguna Google,5,2026-05-31 22:13:54,bagus
Pengguna Google,5,2026-05-31 22:12:31,sangat membantu
Pengguna Google,1,2026-05-31 22:10:24,"buruk makin kesini makin parah wa orang daftar aja kaga bisa gak jelas banget ,apk sampah"
Pengguna Google,5,2026-05-31 22:09:58,Aku akan lebih lancar sekolahnya
Pengguna Google,3,2026-05-31 22:08:40,Tik
Pengguna Google,5,2026-05-31 22:05:40,bgs banget
Pengguna Google,5,2026-05-31 22:00:03,Bagus banget sama dia ya kalo gue punya apa aja yang mau jadi anak muda itu apa yang ada dalam hidup kita
Pengguna Google,5,2026-05-31 21:57:48,AUINRU📞📞📞
Pengguna Google,2,2026-05-31 21:48:34,"kenapa kalo vc,kita klik mau perbesar kita jadi malah jadi kecapture lawan bicara dan jadi 2 frame lawan bicara semua,padahal butuh untuk perbesar diri sendiri juga..sebeelllllll"
Pengguna Google,4,2026-05-31 21:44:13,"whatsap nya susah di buka,jelek banget"
Pengguna Google,1,2026-05-31 21:44:00,"sangat mengecewakan, sudah gak bisa loging."
Pengguna Google,5,2026-05-31 21:40:21,amat membantu
Pengguna Google,5,2026-05-31 21:33:36,bgus
Pengguna Google,5,2026-05-31 21:30:50,ela yuli
Pengguna Google,2,2026-05-31 21:23:41,"ini kenapa ya, WhatsApp waktu di posting story blur tolong perbaikannya pihak WhatsApp 🙏🏻"
Pengguna Google,5,2026-05-31 21:19:20,ni wa makin gak jelas sering log out.alesan keamanan. keamanan apa ya? KLO trus berulang login malah di blokir gak bisa login. KLO alasan ke Amana kasih tau pelanggaran apa yg di lakukan.soalny slama pake wa GK aneh aneh mengunakan.hanya chatt keluarga dan grup juga cuma 1 grup angota kerja. masalahnya di mana? KLO ada pelanggaran jelasin di manah melanggarnya. jngn bilang keamanan main kelurin dan di blokir tnpa ksih tu kesalahany di mana? jdi makin gak jelas wa
Pengguna Google,5,2026-05-31 21:16:32,Bagus
Pengguna Google,2,2026-05-31 21:13:05,"adain fitur vc ga miror dong wa😭🙏🙏🙏, kalo udah ada nanti gw kasih bintang 5 deh"
Pengguna Google,5,2026-05-31 21:11:56,sangat bermanfaat sekali
Pengguna Google,1,2026-05-31 21:10:28,"jelek anj, si dia slow respon"
Pengguna Google,5,2026-05-31 21:05:10,sangat membantu
Pengguna Google,5,2026-05-31 21:04:32,good joob
Pengguna Google,5,2026-05-31 20:57:02,top
Pengguna Google,5,2026-05-31 20:54:13,nice
Pengguna Google,5,2026-05-31 20:50:08,good
Pengguna Google,1,2026-05-31 20:41:16,"KNP SI HARUS ADA FITUR PENYIMPANAN ITUU, kan bisa dibicarakan baik baik dulu JGN MAIN RIWAYAT BERMASALAH"
Pengguna Google,5,2026-05-31 20:35:26,kalo buat sw sering pecah. perbarui dong atau tutor caranya ttp hd
Pengguna Google,4,2026-05-31 20:30:58,baaaaaa
Pengguna Google,5,2026-05-31 20:26:24,belum ada nomor vripikasi what shap nya
Pengguna Google,4,2026-05-31 20:22:27,"Tlong donk BERANDA WhatsApp di buat jadi kayak beranda WhatsApp IOS gitu! soalnya dah bosan banget dengan beranda yang warnanya itu-itu mulu,,,! Pliss 😭🙏🏻🙏🏻🙏🏻"
Pengguna Google,1,2026-05-31 19:56:28,tidak bisa dipake watshafnya
Pengguna Google,5,2026-05-31 19:35:49,i'm so happy
Pengguna Google,5,2026-05-31 19:28:20,Mudah berkomunikasi
Pengguna Google,5,2026-05-31 19:28:07,kereen puassnyaa
Pengguna Google,5,2026-05-31 19:26:57,puas
Pengguna Google,5,2026-05-31 19:20:59,"Grup di bagi tapi masih muncul di semua chat, buat apa"
Pengguna Google,5,2026-05-31 19:16:41,saya percaya bahwa bisa berkomunikasi di WhatsAPp
Pengguna Google,5,2026-05-31 19:11:23,Makasih..
Pengguna Google,2,2026-05-31 19:03:29,ga suka soalnya harus di update terus
Pengguna Google,1,2026-05-31 19:03:13,gabisa daptar aneh
Pengguna Google,5,2026-05-31 18:56:37,WhasApp ...m.
Pengguna Google,5,2026-05-31 18:51:44,WhatsApp ku kena span terus
Pengguna Google,1,2026-05-31 18:51:24,makin kesini makn eror
Pengguna Google,5,2026-05-31 18:51:02,saya beri 5 bintang agar aplikasi WhatsApp ini bisa membantu buat semua orang yang mempunyai.tolong juga jangan di buat sulit untuk orang makasih
Pengguna Google,1,2026-05-31 18:51:01,maaf min ada bug sama error pas mau login masuk kan nomor telepon tidak bisa di pencet dan di tekan
Pengguna Google,5,2026-05-31 18:44:29,prveck bikin saya bahagia
Pengguna Google,5,2026-05-31 18:42:21,exkuepsi terus
Pengguna Google,1,2026-05-31 18:37:05,Ini gimana kok gak bisa daftar akun
Pengguna Google,5,2026-05-31 18:33:38,iya.. DJ and jaehyun
Pengguna Google,5,2026-05-31 18:30:16,bgus
Pengguna Google,4,2026-05-31 18:23:30,"saran pembaruan agar saat video call tidak bisa di record, karena takut yang kita lakukan di rekam lalu di Salah gunakan, untuk call tidak masalah bisa di rekam karena tidak ada apa apa, hanya percakapan, sedangkan video call menunjukkan aktivitas kita kepada orang yg terhubung"
Pengguna Google,4,2026-05-31 18:19:04,the update broken my WhatsApp
Pengguna Google,1,2026-05-31 18:17:15,"whatsapp sekarang kaga jelas, masa saya mau bicara dengan teman teman kena ban, padahal saya kalo mau bicara selalu menyapa duluan. whatsapp makin ribet ekarang semenjak ada update meta, hapus aja itu meta whatsapp daripada kayak gitu saya kira semenjak ada update terbaru bakalan lebih baik eh ternyata malah lebih buruk👎👎👎"
Pengguna Google,5,2026-05-31 18:16:16,Pulihkan akun saya
Pengguna Google,5,2026-05-31 18:13:08,sangat baik
Pengguna Google,5,2026-05-31 18:10:51,ada yang sama? pas daftar WhatsApp bug di kolom isi nomornya? gw bintang 5 karena biar di liat aja
Pengguna Google,5,2026-05-31 18:09:58,mudah digunakan meskipun gaptek
Pengguna Google,5,2026-05-31 18:07:24,silahkan masuk di whatsapp saya semoga suka dan bahagia✌️😇🙏
Pengguna Google,5,2026-05-31 18:07:20,suka
Pengguna Google,2,2026-05-31 18:07:15,Aplikasi ga jelas
Pengguna Google,5,2026-05-31 18:04:38,bgus
Pengguna Google,5,2026-05-31 18:01:43,gk bisa pake filter
Pengguna Google,5,2026-05-31 18:01:35,terbaik lah
Pengguna Google,5,2026-05-31 18:00:24,NOTE : (KEMBALIKAN KE VERSI SEBELUMNYA)!!!!!!!!!!
Pengguna Google,5,2026-05-31 17:59:30,bagus
Pengguna Google,5,2026-05-31 17:58:51,Mantap
Pengguna Google,5,2026-05-31 17:58:14,lancar
Pengguna Google,1,2026-05-31 17:57:53,Tidak dapat menginstal aplikasi WhatsApp messenger
Pengguna Google,5,2026-05-31 17:56:57,ok
Pengguna Google,5,2026-05-31 17:51:58,sangat memuaskan
Pengguna Google,1,2026-05-31 17:50:48,g bsa ganti profil
Pengguna Google,5,2026-05-31 17:45:42,"aplikasi yg sangat baik dan membantu penggunanya, terbaik 🙏🙏"
Pengguna Google,3,2026-05-31 17:44:37,kenapa nmr sy sdh bnr namun knp SMS dari Indosat saya tidak pernah masuk maaf bintang 3🙏
Pengguna Google,1,2026-05-31 17:43:48,"maaf ...apk wa ini memang terganggu dan akan menjadi penghalang para konsumen utk mendownload apa ini ,... apk ini sudah tidak bermanfaat. kendalanya apk ini tidak bisa memverivikasi no. Hp yg aku pake.... binasah!!!!!!!!!! tidak lagi sampai berlanjut dikasih bintang bintang kecuali apk nya dikasih bantingan keras ke atas bintang biar bintang hancur berkeping keping."
Pengguna Google,1,2026-05-31 17:42:21,"Makin di update makin banyak kurangnya ,telfon wa jadi sering banget ga ada suara ,vc pun juga sama walaupun sinyal lagi bagus ,di tambah lagi kadang kalo mau perbesar gambar ,malah ngebug jadi 2 laman gambar muka kita sendiri 😌"
Pengguna Google,5,2026-05-31 17:42:06,aplikasi bagus
Pengguna Google,3,2026-05-31 17:40:35,"tolong kualitas telpon diperbagus. jernihkan suaranya, terus kalau bisa yang kedengeran cuma suara doang. lalu tentang status juga kalau misalkan bikin status foto atau video, jangan jadi burem."
Pengguna Google,3,2026-05-31 17:36:18,sudah berulangkali di download tapi bilang WhatsApp tidak resmi Mulu
Pengguna Google,5,2026-05-31 17:35:57,oke
Pengguna Google,5,2026-05-31 17:35:02,kode wa
Pengguna Google,5,2026-05-31 17:31:03,ok
Pengguna Google,1,2026-05-31 17:29:05,wa sekarang banyak bug nya tolong perbaiki lagi
Pengguna Google,5,2026-05-31 17:27:38,"apk nya bgus, sangat membantu"
Pengguna Google,5,2026-05-31 17:25:14,"ga pernah bug, meskipun ga ada update yg berguna jir"
Pengguna Google,5,2026-05-31 17:23:01,Ok
Pengguna Google,1,2026-05-31 17:22:54,"VidCall nya benerin dong gajelas banget, knp juga di ubah²"
Pengguna Google,5,2026-05-31 17:22:13,semoga ga eror lagi
Pengguna Google,5,2026-05-31 17:15:10,good 👍
Pengguna Google,5,2026-05-31 17:14:17,okay
Pengguna Google,3,2026-05-31 17:10:32,"makin di update makin jelek makim gak jelas, video call gabisa fullscreen wajah sendiri, trus pas vidcall suaranya ga ada, gimana sih"
Pengguna Google,4,2026-05-31 17:07:38,ini kenapa yah sayah save nomer wa udah ke simpen tapi ko beberapa menit di cek udah ngga ada
Pengguna Google,2,2026-05-31 17:07:32,kenapa sekarang fitur waa vc nya ngelag yaa sama KLO telpon masuk tpi ga terjawab padahal aktif
Pengguna Google,1,2026-05-31 17:04:58,layanan apk in buruk
Pengguna Google,1,2026-05-31 17:04:29,lemot ngentod orang mau masukin ni nya malah ngestuk anj
Pengguna Google,5,2026-05-31 17:03:52,Baik
Pengguna Google,2,2026-05-31 17:01:42,sering kena kenon pdahal ga ada masalah baik baik semua tapi malah kena kenon
Pengguna Google,5,2026-05-31 16:58:14,keren
Pengguna Google,2,2026-05-31 16:57:56,kenapa wa saya mudah d bajak mengerikan
Pengguna Google,1,2026-05-31 16:56:16,"lu banyak bug nya sekarang anjir semenjak update, fitur videocall bug, mau perbesar layar sendiri malah jadi bug.. najis ni apk lama lama."
Pengguna Google,5,2026-05-31 16:56:13,sangat memuaskan
Pengguna Google,2,2026-05-31 16:55:52,"foto"" yang udah aku hapus di galeri kok masih ada di wa ya?"
Pengguna Google,3,2026-05-31 16:54:14,"Tolong untuk fitur vc suka ngebug2 gajelas padahal udah update,kemarin² g gini sebelum update sekarang makin gajelas untuk pihak WhatsApp mohon untuk diperbaiki untuk segala Bug dlm aplikasi, Terimakasih"
Pengguna Google,5,2026-05-31 16:53:09,sangat membantu kami
Pengguna Google,5,2026-05-31 16:52:09,bagus
Pengguna Google,1,2026-05-31 16:51:26,error gimana ini fitur vc
Pengguna Google,1,2026-05-31 16:45:00,saya mau masuk akun wa selalu GK bisa tolong diperbaiki lagi
Pengguna Google,5,2026-05-31 16:44:15,jempol
Pengguna Google,1,2026-05-31 16:40:04,"kalau sering telponan atau vc terus telponnya mati, terus mau nelpon lagi itu sering error tolong di perbaiki"
Pengguna Google,5,2026-05-31 16:39:07,jos
Pengguna Google,4,2026-05-31 16:36:04,wa saya kenapa dblokir terus padahal saya tidak melakukan penipuan
Pengguna Google,5,2026-05-31 16:34:38,cool.
Pengguna Google,5,2026-05-31 16:34:05,piy
Pengguna Google,1,2026-05-31 16:26:48,kenapa tidak bisa disematkan nama kontak? kadang bisa kadang hilang sendiri ribet sumpah
Pengguna Google,5,2026-05-31 16:26:14,sangat baik digunakan
Pengguna Google,5,2026-05-31 16:25:15,hapus aja fitur kirim sekali lihat
Pengguna Google,5,2026-05-31 16:24:40,sy TDK bisa membuka WhatsApp
Pengguna Google,2,2026-05-31 16:17:04,kasi bintang 2 dulu ya soalnya nggak ada yg chat dluan
Pengguna Google,2,2026-05-31 16:16:41,Ngga bisa login karena ganti akun dan nomor telepon
Pengguna Google,5,2026-05-31 16:15:11,Ok
Pengguna Google,5,2026-05-31 16:14:31,Nice
Pengguna Google,3,2026-05-31 16:12:54,"perbaiki dong min, wa sekarang suka bag, kalo lagi vc kameranya suka bug, pas liat sw suka suka macet video nya, tolong perbaiki min, tapi lumayan sih, apk sebagus ini gratisan."
Pengguna Google,1,2026-05-31 16:12:41,kenapa akun WhatsApp messenger saya tak bisa di buka ke blokir trus menerus tim WhatsApp tak bertanggung jawab atas segala permasalahan yang dihadapi sy...tiap hari 2 kali blokir trus
Pengguna Google,2,2026-05-31 16:11:38,mempermudah berkomunikasi dengan baik bersama teman dan saudara ayah dan ibu baik jauh atau dekat masalah bisa menyelesaikan masalah dengan mudah
Pengguna Google,1,2026-05-31 16:11:22,"no saya gampang kena tinjau, jadi malas"
Pengguna Google,3,2026-05-31 16:10:08,memudahkan kita komunikasi dgn jarak jauh
Pengguna Google,5,2026-05-31 16:09:50,app yang paling berkualitas untuk sarana komunikasi dan informasi dari segala bidang hal atau apapun.... terima kasih WhatsApp....
Pengguna Google,5,2026-05-31 16:09:48,"worth it,tapi tolong,kalo bikin status vidio/foto,jangan burem ngeblur gtu,bisa di hd in gtu atau normal aja jangan burem jadi agak kurang"
Pengguna Google,5,2026-05-31 16:05:52,"tolong fitur AI nya di hilangkan, sangat sangat mengganggu, terima kasih"
Pengguna Google,4,2026-05-31 16:04:54,bisa aja gitu
Pengguna Google,1,2026-05-31 16:03:23,update terbaru pas vc bikin lag video ny
Pengguna Google,5,2026-05-31 16:02:32,bagus
Pengguna Google,1,2026-05-31 16:01:18,udah males ama ni apk soal bikin sw
Pengguna Google,5,2026-05-31 15:58:50,mantap
Pengguna Google,3,2026-05-31 15:58:06,"pgn dpt cht rata kiri, bisa sleep call,"
Pengguna Google,5,2026-05-31 15:57:59,mnto
Pengguna Google,3,2026-05-31 15:56:57,story whatsApp selalu pecah. no good
Pengguna Google,4,2026-05-31 15:56:32,saya nomor baru dan tidak melakukan kesalahan tapi kenapa WhatsApp saya di batasi??
Pengguna Google,3,2026-05-31 15:55:10,kenapa saya tidak bisa membuka vidio di watsaap ini
Pengguna Google,1,2026-05-31 15:54:19,"saat sedang vc dan keluar aplikasi wa,vcnya terjeda knapa yaa"
Pengguna Google,5,2026-05-31 15:51:06,👍🏻
Pengguna Google,5,2026-05-31 15:49:53,sangat baik
Pengguna Google,5,2026-05-31 15:49:14,Oke saya puas
Pengguna Google,5,2026-05-31 15:48:35,praktis kirim pesanya
Pengguna Google,5,2026-05-31 15:47:43,bagus
Pengguna Google,5,2026-05-31 15:47:26,bagus banget sama yang namanya cinta Dimas Anggara.
Pengguna Google,5,2026-05-31 15:46:41,WhatsApp bisa segalanya
Pengguna Google,5,2026-05-31 15:45:50,bagus
Pengguna Google,5,2026-05-31 15:45:28,Mantap
Pengguna Google,2,2026-05-31 15:45:07,"tolong kalo ngompres video sedikit aja ,kasian user android dikatain kamera burik mulu"
Pengguna Google,1,2026-05-31 15:43:51,Petani andalan .
Pengguna Google,3,2026-05-31 15:43:33,"tolong untuk developer WhatsApp,,kenapa kalau pa mau bikin status suara nya selalu kecil yah,, padahal pas di setel di aplikasi vidio hp saya suara nya kenceng,,tapi pas mau di bikin status suara nya jadi kecil,,padahal volume hp saya udah saya full kan kenapa ya??"
Pengguna Google,3,2026-05-31 15:40:20,kenapa watsapku terkadang riset sendiri
Pengguna Google,5,2026-05-31 15:38:21,sangat membantu
Pengguna Google,1,2026-05-31 15:37:50,"begoo gua lagi maen roblox di telpon cewe gua malah memanggil, dikira telponan sama yg lainn, bugg nya ngacak² hubungan orang bikin fitnah"
Pengguna Google,5,2026-05-31 15:37:03,sangat bagus
Pengguna Google,1,2026-05-31 15:34:51,Pas aku hapus aplikasi ini e Mala waktu mu unstal tida bisa si coba berkali kali nga bisa
Pengguna Google,5,2026-05-31 15:34:08,nur
Pengguna Google,1,2026-05-31 15:33:09,kenapa aku ke belokir terus
Pengguna Google,5,2026-05-31 15:31:48,ok
Pengguna Google,1,2026-05-31 15:31:22,fitur tampilan vc atau telpon layarnya tidak bisa di perbesar jdi lebih baik WA yg dulu dari padz yang sekarang
Pengguna Google,1,2026-05-31 15:30:27,"aplikasi butut kga guna klo ujung ujungnya di blokir permanen dikirain beli no murah tololl,udh banyak orng yg berkomentar ad orng yg kga salah apa apa di blokir permanen lol"
Pengguna Google,3,2026-05-31 15:27:17,Mantap
Pengguna Google,5,2026-05-31 15:25:31,"tolong kamera vc, story nya, dibenerin burik parah, mna klo vc muka kita di org jdi mirror"
Pengguna Google,4,2026-05-31 15:23:24,nicee
Pengguna Google,5,2026-05-31 15:22:53,biarbintang yg bicara
Pengguna Google,5,2026-05-31 15:20:36,kurang baik. baru barucini dibuat twlfon suka mati sendiri. kadang gak sesuwai jaringan. jaringan bagus dibuat vdio chal gak bagus. tolong segera perbaika .
Pengguna Google,5,2026-05-31 15:20:31,"aplikasi bagus iya iya ,terpaksa ya jangan ke geeran"
Pengguna Google,5,2026-05-31 15:20:26,bagus
Pengguna Google,1,2026-05-31 15:20:02,benerin WA skrng banyak bug
Pengguna Google,1,2026-05-31 15:20:01,kenapa yah aku gak bisa masuk kode verifikasi terus aku tiba' terkeluar dari WhatsApp aku bingung kenapa
Pengguna Google,2,2026-05-31 15:19:27,"admin tolong ternyata saluran WhatsApp anda digunakan untuk penyebaran link pornografi, saya harap admin segera menangani hal ini 🙏"
Pengguna Google,4,2026-05-31 15:18:44,"tolong lah WhatsApp, saya terkirim virtex dan bug yg enggak wajar jadi wa saya FC terus tolong di perbaiki"
Pengguna Google,5,2026-05-31 15:18:25,sangat membantu kegiatan hidup
Pengguna Google,1,2026-05-31 15:17:21,saya tidak melakukan apapun tapi kena spam mulu
Pengguna Google,5,2026-05-31 15:16:00,menyukai
Pengguna Google,1,2026-05-31 15:15:38,"apasii wa sekarang gj bngt, masa vc nya sekarang jadi gitu, ga bener bngt lebih suka yg dulu jam nya juga kenapa ngebug gitu ga sesuai, apalah di ganti ganti, jadi ga bgs sekarang. kecewa banget."
Pengguna Google,1,2026-05-31 15:14:52,gak ada emoji plenger
Pengguna Google,5,2026-05-31 15:14:10,selamat malam saya dengan kerendahan hati mohon kiranya whatsApp dapat di aktifkan kembali karena seluruh data atas dan kolega saya juga grup kerja ada dalam whastApp saya .. dan saya patuh dan taat atas aturan .terima kadih
Pengguna Google,5,2026-05-31 15:12:35,WA baru keren banget
Pengguna Google,1,2026-05-31 15:10:34,"whatsapp ini bagaimana ya kok fitur video call nya anehh, gabisa perbesar gambar, suka ngelag gambarnya, terus jg bisa masuk ke kamera belakang. jd susah kalo mau nelfon ke orang lain."
Pengguna Google,1,2026-05-31 15:10:18,baik
Pengguna Google,5,2026-05-31 15:10:15,sangat puas
Pengguna Google,1,2026-05-31 15:10:04,no saya udah g bisa di pakai WhatsApp lagi .
Pengguna Google,5,2026-05-31 15:08:18,good
